Person Id,Door Access DateTime
52,11/11/15 19:29
77,11/11/15 19:29
69,11/11/15 19:30
17,11/11/15 19:31
39,11/11/15 19:32
93,11/11/15 19:33
55,11/11/15 19:36
74,11/11/15 19:36
60,11/11/15 19:38
38,11/11/15 19:38
53,11/11/15 19:45
47,11/11/15 19:45
85,11/11/15 19:47
71,11/11/15 19:49
99,11/11/15 19:50
29,11/11/15 19:50
30,11/11/15 19:51
50,11/11/15 19:55
65,11/11/15 19:55
42,11/11/15 19:56
63,11/11/15 19:56
51,11/11/15 19:56
58,11/11/15 19:57
40,11/11/15 19:57
8,11/11/15 19:59
23,11/12/15 8:01
53,11/12/15 8:01
30,11/12/15 8:02
12,11/12/15 8:04
18,11/12/15 8:06
66,11/12/15 8:06
92,11/12/15 8:09
33,11/12/15 8:10
15,11/12/15 8:10
83,11/12/15 8:12
27,11/12/15 8:13
65,11/12/15 8:14
61,11/12/15 8:18
96,11/12/15 8:18
71,11/12/15 8:18
88,11/12/15 8:21
75,11/12/15 8:21
26,11/12/15 8:22
94,11/12/15 8:25
84,11/12/15 8:27
50,11/12/15 8:28
40,11/12/15 8:30
5,11/12/15 8:32
9,11/12/15 8:33
16,11/12/15 8:33
11,11/12/15 8:36
32,11/12/15 8:37
51,11/12/15 8:37
17,11/12/15 8:37
68,11/12/15 8:37
1,11/12/15 8:38
19,11/12/15 8:41
85,11/12/15 8:42
7,11/12/15 8:43
97,11/12/15 8:44
80,11/12/15 8:46
54,11/12/15 8:47
89,11/12/15 8:50
36,11/12/15 8:50
21,11/12/15 8:52
79,11/12/15 8:54
82,11/12/15 8:54
14,11/12/15 8:56
98,11/12/15 8:56
86,11/12/15 8:56
49,11/12/15 8:57
42,11/12/15 8:57
74,11/12/15 8:58
10,11/12/15 8:59
57,11/12/15 8:59
77,11/12/15 9:00
20,11/12/15 9:02
87,11/12/15 9:06
39,11/12/15 9:06
69,11/12/15 9:07
55,11/12/15 9:07
56,11/12/15 9:09
6,11/12/15 9:09
47,11/12/15 9:13
58,11/12/15 9:17
37,11/12/15 9:17
52,11/12/15 9:18
45,11/12/15 9:18
28,11/12/15 9:18
91,11/12/15 9:21
63,11/12/15 9:21
43,11/12/15 9:22
72,11/12/15 9:23
67,11/12/15 9:26
46,11/12/15 9:27
81,11/12/15 9:28
60,11/12/15 9:28
73,11/12/15 9:29
90,11/12/15 9:30
31,11/12/15 9:32
100,11/12/15 9:34
24,11/12/15 9:34
64,11/12/15 9:35
44,11/12/15 9:36
22,11/12/15 9:37
3,11/12/15 9:37
4,11/12/15 9:38
25,11/12/15 9:40
70,11/12/15 9:40
95,11/12/15 9:41
13,11/12/15 9:42
78,11/12/15 9:44
8,11/12/15 9:45
38,11/12/15 9:45
2,11/12/15 9:47
29,11/12/15 9:50
41,11/12/15 9:51
34,11/12/15 9:52
76,11/12/15 9:53
93,11/12/15 9:55
99,11/12/15 9:56
59,11/12/15 9:57
35,11/12/15 9:57
62,11/12/15 9:59
7,11/12/15 12:00
49,11/12/15 12:00
71,11/12/15 12:00
77,11/12/15 12:01
45,11/12/15 12:02
9,11/12/15 12:02
56,11/12/15 12:02
43,11/12/15 12:03
29,11/12/15 12:03
13,11/12/15 12:03
72,11/12/15 12:04
94,11/12/15 12:04
53,11/12/15 12:06
89,11/12/15 12:06
23,11/12/15 12:07
18,11/12/15 12:07
86,11/12/15 12:07
85,11/12/15 12:07
34,11/12/15 12:08
83,11/12/15 12:08
69,11/12/15 12:08
17,11/12/15 12:09
22,11/12/15 12:09
97,11/12/15 12:09
68,11/12/15 12:09
28,11/12/15 12:10
99,11/12/15 12:13
46,11/12/15 12:13
65,11/12/15 12:13
55,11/12/15 12:14
93,11/12/15 12:14
73,11/12/15 12:14
47,11/12/15 12:14
1,11/12/15 12:14
37,11/12/15 12:15
38,11/12/15 12:15
15,11/12/15 12:15
26,11/12/15 12:15
57,11/12/15 12:16
24,11/12/15 12:16
78,11/12/15 12:18
2,11/12/15 12:18
11,11/12/15 12:21
67,11/12/15 12:22
75,11/12/15 12:22
41,11/12/15 12:23
12,11/12/15 12:24
64,11/12/15 12:24
30,11/12/15 12:25
96,11/12/15 12:26
3,11/12/15 12:26
21,11/12/15 12:28
79,11/12/15 12:30
39,11/12/15 12:30
16,11/12/15 12:31
4,11/12/15 12:32
58,11/12/15 12:32
31,11/12/15 12:33
62,11/12/15 12:33
6,11/12/15 12:33
63,11/12/15 12:34
66,11/12/15 12:35
35,11/12/15 12:35
76,11/12/15 12:35
33,11/12/15 12:36
52,11/12/15 12:36
95,11/12/15 12:37
32,11/12/15 12:37
81,11/12/15 12:37
51,11/12/15 12:38
74,11/12/15 12:38
36,11/12/15 12:38
100,11/12/15 12:39
98,11/12/15 12:44
50,11/12/15 12:45
25,11/12/15 12:45
59,11/12/15 12:46
61,11/12/15 12:47
8,11/12/15 12:47
40,11/12/15 12:48
5,11/12/15 12:49
20,11/12/15 12:49
70,11/12/15 12:51
14,11/12/15 12:51
91,11/12/15 12:51
80,11/12/15 12:52
27,11/12/15 12:52
42,11/12/15 12:53
88,11/12/15 12:53
19,11/12/15 12:54
84,11/12/15 12:54
44,11/12/15 12:54
10,11/12/15 12:54
54,11/12/15 12:56
92,11/12/15 12:57
87,11/12/15 12:58
60,11/12/15 12:58
82,11/12/15 12:58
90,11/12/15 12:59
61,11/12/15 13:01
35,11/12/15 13:01
65,11/12/15 13:02
38,11/12/15 13:03
34,11/12/15 13:03
62,11/12/15 13:05
31,11/12/15 13:05
86,11/12/15 13:06
47,11/12/15 13:06
52,11/12/15 13:06
56,11/12/15 13:07
45,11/12/15 13:07
58,11/12/15 13:07
81,11/12/15 13:07
84,11/12/15 13:07
50,11/12/15 13:07
2,11/12/15 13:09
29,11/12/15 13:10
33,11/12/15 13:10
25,11/12/15 13:12
5,11/12/15 13:13
79,11/12/15 13:13
8,11/12/15 13:13
44,11/12/15 13:14
55,11/12/15 13:15
96,11/12/15 13:16
92,11/12/15 13:16
54,11/12/15 13:17
67,11/12/15 13:17
66,11/12/15 13:17
9,11/12/15 13:18
13,11/12/15 13:19
95,11/12/15 13:19
22,11/12/15 13:20
97,11/12/15 13:20
42,11/12/15 13:20
10,11/12/15 13:21
21,11/12/15 13:22
43,11/12/15 13:22
88,11/12/15 13:22
6,11/12/15 13:23
100,11/12/15 13:23
59,11/12/15 13:25
78,11/12/15 13:25
12,11/12/15 13:26
23,11/12/15 13:26
68,11/12/15 13:26
63,11/12/15 13:27
70,11/12/15 13:29
77,11/12/15 13:30
32,11/12/15 13:31
76,11/12/15 13:31
11,11/12/15 13:32
60,11/12/15 13:33
17,11/12/15 13:33
36,11/12/15 13:34
83,11/12/15 13:35
85,11/12/15 13:35
51,11/12/15 13:36
64,11/12/15 13:36
49,11/12/15 13:37
4,11/12/15 13:37
7,11/12/15 13:38
53,11/12/15 13:39
94,11/12/15 13:39
19,11/12/15 13:40
24,11/12/15 13:40
3,11/12/15 13:41
93,11/12/15 13:42
75,11/12/15 13:42
39,11/12/15 13:42
20,11/12/15 13:42
41,11/12/15 13:43
46,11/12/15 13:44
89,11/12/15 13:44
16,11/12/15 13:45
87,11/12/15 13:46
90,11/12/15 13:47
1,11/12/15 13:47
72,11/12/15 13:48
27,11/12/15 13:48
99,11/12/15 13:49
40,11/12/15 13:49
26,11/12/15 13:50
74,11/12/15 13:50
28,11/12/15 13:50
73,11/12/15 13:50
30,11/12/15 13:52
15,11/12/15 13:53
37,11/12/15 13:55
71,11/12/15 13:56
18,11/12/15 13:56
14,11/12/15 13:56
57,11/12/15 13:57
82,11/12/15 13:58
91,11/12/15 13:58
80,11/12/15 13:58
98,11/12/15 13:58
69,11/12/15 13:59
93,11/12/15 18:01
5,11/12/15 18:02
92,11/12/15 18:03
37,11/12/15 18:03
56,11/12/15 18:04
89,11/12/15 18:04
6,11/12/15 18:05
83,11/12/15 18:05
59,11/12/15 18:06
50,11/12/15 18:11
3,11/12/15 18:12
13,11/12/15 18:12
70,11/12/15 18:13
75,11/12/15 18:14
51,11/12/15 18:16
43,11/12/15 18:17
71,11/12/15 18:17
82,11/12/15 18:21
28,11/12/15 18:22
73,11/12/15 18:22
72,11/12/15 18:22
95,11/12/15 18:26
99,11/12/15 18:27
100,11/12/15 18:27
7,11/12/15 18:30
84,11/12/15 18:31
85,11/12/15 18:35
62,11/12/15 18:36
54,11/12/15 18:37
94,11/12/15 18:39
27,11/12/15 18:39
68,11/12/15 18:40
35,11/12/15 18:42
30,11/12/15 18:42
38,11/12/15 18:44
55,11/12/15 18:44
76,11/12/15 18:47
16,11/12/15 18:51
33,11/12/15 18:52
45,11/12/15 18:54
67,11/12/15 18:54
96,11/12/15 18:54
12,11/12/15 18:57
11,11/12/15 18:57
41,11/12/15 18:58
78,11/12/15 18:58
46,11/12/15 18:59
17,11/12/15 19:00
18,11/12/15 19:00
25,11/12/15 19:01
1,11/12/15 19:01
20,11/12/15 19:02
90,11/12/15 19:02
58,11/12/15 19:03
36,11/12/15 19:04
40,11/12/15 19:05
44,11/12/15 19:06
47,11/12/15 19:06
66,11/12/15 19:06
87,11/12/15 19:07
8,11/12/15 19:08
86,11/12/15 19:08
39,11/12/15 19:09
42,11/12/15 19:10
53,11/12/15 19:11
29,11/12/15 19:11
34,11/12/15 19:18
69,11/12/15 19:18
21,11/12/15 19:18
49,11/12/15 19:22
52,11/12/15 19:22
91,11/12/15 19:23
63,11/12/15 19:24
9,11/12/15 19:25
22,11/12/15 19:25
79,11/12/15 19:28
88,11/12/15 19:29
81,11/12/15 19:29
60,11/12/15 19:30
32,11/12/15 19:31
14,11/12/15 19:32
19,11/12/15 19:35
15,11/12/15 19:36
24,11/12/15 19:39
10,11/12/15 19:40
23,11/12/15 19:41
97,11/12/15 19:41
98,11/12/15 19:42
4,11/12/15 19:42
74,11/12/15 19:43
64,11/12/15 19:46
80,11/12/15 19:49
31,11/12/15 19:49
26,11/12/15 19:52
77,11/12/15 19:52
61,11/12/15 19:53
65,11/12/15 19:54
57,11/12/15 19:59
2,11/12/15 19:59
67,11/13/15 8:00
25,11/13/15 8:00
71,11/13/15 8:01
90,11/13/15 8:02
13,11/13/15 8:05
29,11/13/15 8:06
2,11/13/15 8:06
18,11/13/15 8:07
53,11/13/15 8:08
41,11/13/15 8:12
42,11/13/15 8:12
83,11/13/15 8:13
63,11/13/15 8:14
32,11/13/15 8:14
26,11/13/15 8:15
81,11/13/15 8:17
6,11/13/15 8:18
1,11/13/15 8:18
16,11/13/15 8:19
23,11/13/15 8:20
93,11/13/15 8:20
89,11/13/15 8:23
69,11/13/15 8:24
95,11/13/15 8:27
38,11/13/15 8:31
12,11/13/15 8:31
37,11/13/15 8:33
9,11/13/15 8:33
61,11/13/15 8:33
8,11/13/15 8:35
64,11/13/15 8:37
31,11/13/15 8:40
36,11/13/15 8:40
15,11/13/15 8:40
46,11/13/15 8:42
49,11/13/15 8:42
94,11/13/15 8:43
96,11/13/15 8:44
47,11/13/15 8:45
79,11/13/15 8:45
50,11/13/15 8:46
58,11/13/15 8:48
5,11/13/15 8:49
97,11/13/15 8:50
100,11/13/15 8:51
28,11/13/15 8:51
65,11/13/15 8:52
56,11/13/15 8:52
19,11/13/15 8:54
57,11/13/15 8:55
82,11/13/15 8:55
73,11/13/15 8:55
59,11/13/15 8:56
88,11/13/15 8:57
92,11/13/15 9:00
52,11/13/15 9:02
99,11/13/15 9:02
39,11/13/15 9:05
66,11/13/15 9:05
4,11/13/15 9:06
80,11/13/15 9:07
45,11/13/15 9:11
85,11/13/15 9:13
10,11/13/15 9:13
30,11/13/15 9:13
75,11/13/15 9:13
84,11/13/15 9:17
78,11/13/15 9:19
44,11/13/15 9:20
62,11/13/15 9:20
68,11/13/15 9:21
22,11/13/15 9:22
77,11/13/15 9:22
14,11/13/15 9:23
55,11/13/15 9:25
40,11/13/15 9:27
54,11/13/15 9:27
17,11/13/15 9:29
24,11/13/15 9:30
51,11/13/15 9:31
34,11/13/15 9:31
74,11/13/15 9:32
72,11/13/15 9:33
76,11/13/15 9:36
60,11/13/15 9:36
33,11/13/15 9:38
43,11/13/15 9:39
98,11/13/15 9:40
87,11/13/15 9:40
35,11/13/15 9:45
86,11/13/15 9:47
21,11/13/15 9:51
20,11/13/15 9:52
3,11/13/15 9:53
11,11/13/15 9:53
7,11/13/15 9:53
70,11/13/15 9:54
27,11/13/15 9:55
91,11/13/15 9:56
7,11/13/15 12:00
34,11/13/15 12:01
78,11/13/15 12:01
23,11/13/15 12:01
66,11/13/15 12:02
5,11/13/15 12:03
81,11/13/15 12:03
77,11/13/15 12:04
46,11/13/15 12:04
72,11/13/15 12:05
82,11/13/15 12:08
98,11/13/15 12:09
90,11/13/15 12:09
2,11/13/15 12:10
27,11/13/15 12:10
56,11/13/15 12:11
62,11/13/15 12:11
35,11/13/15 12:11
75,11/13/15 12:12
55,11/13/15 12:14
80,11/13/15 12:14
64,11/13/15 12:14
88,11/13/15 12:14
38,11/13/15 12:14
19,11/13/15 12:15
94,11/13/15 12:15
61,11/13/15 12:16
25,11/13/15 12:16
52,11/13/15 12:16
13,11/13/15 12:16
15,11/13/15 12:17
91,11/13/15 12:17
4,11/13/15 12:18
73,11/13/15 12:19
79,11/13/15 12:20
31,11/13/15 12:20
16,11/13/15 12:20
43,11/13/15 12:21
65,11/13/15 12:21
37,11/13/15 12:22
21,11/13/15 12:22
58,11/13/15 12:23
22,11/13/15 12:23
59,11/13/15 12:23
24,11/13/15 12:25
36,11/13/15 12:25
51,11/13/15 12:25
86,11/13/15 12:26
47,11/13/15 12:27
95,11/13/15 12:27
12,11/13/15 12:27
9,11/13/15 12:27
14,11/13/15 12:28
26,11/13/15 12:29
87,11/13/15 12:29
60,11/13/15 12:31
96,11/13/15 12:31
3,11/13/15 12:33
20,11/13/15 12:34
83,11/13/15 12:34
100,11/13/15 12:35
68,11/13/15 12:36
76,11/13/15 12:36
41,11/13/15 12:37
30,11/13/15 12:38
39,11/13/15 12:38
50,11/13/15 12:38
63,11/13/15 12:38
11,11/13/15 12:39
17,11/13/15 12:39
1,11/13/15 12:39
40,11/13/15 12:40
10,11/13/15 12:40
42,11/13/15 12:41
45,11/13/15 12:41
57,11/13/15 12:42
28,11/13/15 12:43
71,11/13/15 12:43
70,11/13/15 12:46
84,11/13/15 12:47
44,11/13/15 12:47
85,11/13/15 12:47
29,11/13/15 12:49
8,11/13/15 12:49
6,11/13/15 12:49
69,11/13/15 12:49
89,11/13/15 12:49
93,11/13/15 12:50
32,11/13/15 12:51
74,11/13/15 12:52
18,11/13/15 12:53
54,11/13/15 12:54
97,11/13/15 12:54
92,11/13/15 12:54
99,11/13/15 12:54
33,11/13/15 12:55
49,11/13/15 12:58
67,11/13/15 12:58
53,11/13/15 12:58
34,11/13/15 13:02
78,11/13/15 13:02
74,11/13/15 13:02
81,11/13/15 13:03
23,11/13/15 13:04
2,11/13/15 13:04
60,11/13/15 13:04
67,11/13/15 13:05
71,11/13/15 13:05
18,11/13/15 13:05
98,11/13/15 13:05
10,11/13/15 13:05
66,11/13/15 13:06
80,11/13/15 13:06
59,11/13/15 13:07
6,11/13/15 13:07
61,11/13/15 13:07
82,11/13/15 13:07
1,11/13/15 13:11
29,11/13/15 13:12
7,11/13/15 13:12
92,11/13/15 13:14
39,11/13/15 13:15
90,11/13/15 13:15
85,11/13/15 13:15
47,11/13/15 13:16
49,11/13/15 13:16
99,11/13/15 13:17
26,11/13/15 13:17
24,11/13/15 13:17
14,11/13/15 13:18
9,11/13/15 13:18
33,11/13/15 13:19
86,11/13/15 13:19
36,11/13/15 13:19
38,11/13/15 13:19
55,11/13/15 13:19
58,11/13/15 13:20
46,11/13/15 13:20
100,11/13/15 13:21
64,11/13/15 13:21
75,11/13/15 13:22
20,11/13/15 13:22
69,11/13/15 13:22
79,11/13/15 13:23
35,11/13/15 13:24
43,11/13/15 13:25
3,11/13/15 13:25
25,11/13/15 13:25
57,11/13/15 13:25
16,11/13/15 13:27
63,11/13/15 13:27
54,11/13/15 13:29
93,11/13/15 13:30
53,11/13/15 13:30
44,11/13/15 13:32
83,11/13/15 13:32
96,11/13/15 13:32
95,11/13/15 13:33
87,11/13/15 13:35
12,11/13/15 13:36
8,11/13/15 13:36
97,11/13/15 13:36
13,11/13/15 13:37
45,11/13/15 13:38
56,11/13/15 13:38
32,11/13/15 13:39
73,11/13/15 13:39
70,11/13/15 13:40
94,11/13/15 13:41
22,11/13/15 13:41
11,11/13/15 13:41
72,11/13/15 13:42
28,11/13/15 13:43
31,11/13/15 13:43
17,11/13/15 13:44
62,11/13/15 13:44
21,11/13/15 13:44
19,11/13/15 13:45
30,11/13/15 13:45
89,11/13/15 13:45
4,11/13/15 13:45
84,11/13/15 13:46
5,11/13/15 13:46
76,11/13/15 13:46
65,11/13/15 13:48
15,11/13/15 13:48
27,11/13/15 13:49
51,11/13/15 13:50
91,11/13/15 13:51
37,11/13/15 13:53
40,11/13/15 13:54
68,11/13/15 13:55
77,11/13/15 13:56
41,11/13/15 13:56
50,11/13/15 13:57
42,11/13/15 13:58
52,11/13/15 13:58
88,11/13/15 13:59
68,11/13/15 18:03
46,11/13/15 18:03
40,11/13/15 18:07
96,11/13/15 18:09
80,11/13/15 18:10
47,11/13/15 18:11
10,11/13/15 18:15
79,11/13/15 18:16
100,11/13/15 18:19
54,11/13/15 18:20
51,11/13/15 18:22
64,11/13/15 18:25
92,11/13/15 18:25
58,11/13/15 18:25
29,11/13/15 18:27
66,11/13/15 18:30
91,11/13/15 18:31
14,11/13/15 18:31
50,11/13/15 18:33
89,11/13/15 18:33
42,11/13/15 18:35
43,11/13/15 18:35
52,11/13/15 18:36
93,11/13/15 18:37
95,11/13/15 18:40
13,11/13/15 18:40
3,11/13/15 18:42
81,11/13/15 18:43
12,11/13/15 18:44
62,11/13/15 18:47
25,11/13/15 18:49
75,11/13/15 18:50
9,11/13/15 18:51
18,11/13/15 18:51
45,11/13/15 18:52
32,11/13/15 18:52
6,11/13/15 18:53
61,11/13/15 18:53
49,11/13/15 18:55
88,11/13/15 18:55
76,11/13/15 18:55
85,11/13/15 18:57
55,11/13/15 18:57
60,11/13/15 19:02
34,11/13/15 19:02
69,11/13/15 19:03
2,11/13/15 19:06
5,11/13/15 19:07
65,11/13/15 19:08
1,11/13/15 19:08
31,11/13/15 19:09
78,11/13/15 19:09
70,11/13/15 19:10
33,11/13/15 19:11
72,11/13/15 19:11
57,11/13/15 19:12
30,11/13/15 19:13
44,11/13/15 19:14
20,11/13/15 19:14
16,11/13/15 19:15
53,11/13/15 19:15
28,11/13/15 19:18
84,11/13/15 19:19
71,11/13/15 19:22
15,11/13/15 19:23
63,11/13/15 19:23
87,11/13/15 19:24
27,11/13/15 19:25
83,11/13/15 19:28
56,11/13/15 19:30
11,11/13/15 19:30
82,11/13/15 19:31
97,11/13/15 19:31
36,11/13/15 19:33
26,11/13/15 19:33
21,11/13/15 19:33
73,11/13/15 19:35
35,11/13/15 19:36
67,11/13/15 19:36
38,11/13/15 19:36
4,11/13/15 19:38
99,11/13/15 19:38
74,11/13/15 19:39
94,11/13/15 19:40
37,11/13/15 19:40
22,11/13/15 19:41
86,11/13/15 19:43
90,11/13/15 19:43
98,11/13/15 19:43
7,11/13/15 19:45
39,11/13/15 19:46
8,11/13/15 19:48
23,11/13/15 19:50
24,11/13/15 19:51
19,11/13/15 19:51
17,11/13/15 19:54
41,11/13/15 19:54
77,11/13/15 19:55
59,11/13/15 19:57
5,11/14/15 8:32
48,11/14/15 8:33
5,11/14/15 12:49
48,11/14/15 12:58
5,11/14/15 13:13
48,11/14/15 13:13
5,11/14/15 18:02
48,11/14/15 19:58
48,11/15/15 8:43
5,11/15/15 8:49
5,11/15/15 12:03
48,11/15/15 12:56
48,11/15/15 13:10
5,11/15/15 13:46
48,11/15/15 19:00
5,11/15/15 19:07
40,11/16/15 8:01
44,11/16/15 8:02
36,11/16/15 8:02
55,11/16/15 8:04
85,11/16/15 8:04
16,11/16/15 8:06
92,11/16/15 8:09
83,11/16/15 8:12
62,11/16/15 8:12
19,11/16/15 8:12
98,11/16/15 8:16
68,11/16/15 8:18
49,11/16/15 8:19
87,11/16/15 8:20
27,11/16/15 8:21
23,11/16/15 8:21
96,11/16/15 8:21
30,11/16/15 8:22
3,11/16/15 8:24
84,11/16/15 8:28
70,11/16/15 8:30
99,11/16/15 8:31
73,11/16/15 8:36
51,11/16/15 8:39
88,11/16/15 8:40
38,11/16/15 8:43
46,11/16/15 8:44
56,11/16/15 8:44
77,11/16/15 8:45
2,11/16/15 8:46
15,11/16/15 8:47
7,11/16/15 8:48
61,11/16/15 8:49
76,11/16/15 8:50
90,11/16/15 8:50
9,11/16/15 8:50
52,11/16/15 8:51
79,11/16/15 8:52
69,11/16/15 8:54
11,11/16/15 8:55
34,11/16/15 9:00
100,11/16/15 9:00
31,11/16/15 9:00
24,11/16/15 9:05
67,11/16/15 9:07
54,11/16/15 9:07
1,11/16/15 9:08
81,11/16/15 9:09
41,11/16/15 9:09
43,11/16/15 9:11
20,11/16/15 9:14
74,11/16/15 9:15
72,11/16/15 9:15
29,11/16/15 9:17
18,11/16/15 9:18
58,11/16/15 9:19
59,11/16/15 9:21
28,11/16/15 9:21
5,11/16/15 9:21
6,11/16/15 9:22
39,11/16/15 9:22
80,11/16/15 9:23
53,11/16/15 9:23
50,11/16/15 9:25
47,11/16/15 9:25
82,11/16/15 9:26
63,11/16/15 9:27
78,11/16/15 9:27
4,11/16/15 9:30
89,11/16/15 9:30
60,11/16/15 9:30
64,11/16/15 9:31
25,11/16/15 9:31
91,11/16/15 9:32
97,11/16/15 9:33
33,11/16/15 9:33
10,11/16/15 9:39
37,11/16/15 9:41
65,11/16/15 9:42
94,11/16/15 9:44
66,11/16/15 9:44
57,11/16/15 9:45
21,11/16/15 9:46
93,11/16/15 9:48
42,11/16/15 9:50
12,11/16/15 9:51
45,11/16/15 9:52
86,11/16/15 9:52
95,11/16/15 9:53
32,11/16/15 9:53
35,11/16/15 9:53
14,11/16/15 9:54
75,11/16/15 9:54
71,11/16/15 9:55
13,11/16/15 9:56
8,11/16/15 9:57
26,11/16/15 9:58
17,11/16/15 9:59
22,11/16/15 9:59
29,11/16/15 12:00
78,11/16/15 12:00
99,11/16/15 12:00
1,11/16/15 12:00
7,11/16/15 12:00
90,11/16/15 12:00
80,11/16/15 12:01
62,11/16/15 12:03
47,11/16/15 12:04
43,11/16/15 12:04
81,11/16/15 12:04
64,11/16/15 12:05
63,11/16/15 12:07
68,11/16/15 12:07
28,11/16/15 12:07
52,11/16/15 12:07
23,11/16/15 12:07
20,11/16/15 12:09
55,11/16/15 12:09
67,11/16/15 12:10
4,11/16/15 12:11
33,11/16/15 12:13
92,11/16/15 12:13
45,11/16/15 12:13
8,11/16/15 12:14
46,11/16/15 12:14
73,11/16/15 12:14
49,11/16/15 12:14
70,11/16/15 12:16
36,11/16/15 12:16
57,11/16/15 12:18
79,11/16/15 12:19
12,11/16/15 12:19
38,11/16/15 12:20
25,11/16/15 12:22
22,11/16/15 12:22
17,11/16/15 12:22
95,11/16/15 12:24
44,11/16/15 12:24
83,11/16/15 12:24
84,11/16/15 12:25
89,11/16/15 12:26
96,11/16/15 12:26
69,11/16/15 12:26
2,11/16/15 12:27
41,11/16/15 12:27
15,11/16/15 12:28
65,11/16/15 12:29
56,11/16/15 12:29
16,11/16/15 12:30
19,11/16/15 12:30
85,11/16/15 12:31
97,11/16/15 12:32
42,11/16/15 12:33
13,11/16/15 12:33
75,11/16/15 12:34
98,11/16/15 12:35
40,11/16/15 12:35
51,11/16/15 12:35
30,11/16/15 12:37
72,11/16/15 12:39
91,11/16/15 12:39
3,11/16/15 12:40
82,11/16/15 12:40
18,11/16/15 12:40
54,11/16/15 12:40
76,11/16/15 12:41
88,11/16/15 12:41
59,11/16/15 12:42
71,11/16/15 12:42
61,11/16/15 12:43
34,11/16/15 12:43
77,11/16/15 12:43
58,11/16/15 12:43
86,11/16/15 12:44
9,11/16/15 12:44
11,11/16/15 12:44
39,11/16/15 12:45
32,11/16/15 12:45
27,11/16/15 12:45
87,11/16/15 12:45
35,11/16/15 12:45
74,11/16/15 12:48
14,11/16/15 12:48
94,11/16/15 12:49
31,11/16/15 12:49
5,11/16/15 12:52
93,11/16/15 12:52
21,11/16/15 12:52
53,11/16/15 12:53
24,11/16/15 12:55
10,11/16/15 12:55
26,11/16/15 12:57
50,11/16/15 12:57
100,11/16/15 12:58
37,11/16/15 12:58
6,11/16/15 12:59
60,11/16/15 12:59
66,11/16/15 12:59
80,11/16/15 13:00
35,11/16/15 13:01
23,11/16/15 13:01
91,11/16/15 13:02
78,11/16/15 13:02
17,11/16/15 13:04
31,11/16/15 13:05
95,11/16/15 13:05
25,11/16/15 13:06
32,11/16/15 13:07
21,11/16/15 13:07
52,11/16/15 13:07
89,11/16/15 13:07
54,11/16/15 13:07
24,11/16/15 13:08
81,11/16/15 13:08
50,11/16/15 13:08
98,11/16/15 13:10
73,11/16/15 13:10
1,11/16/15 13:11
93,11/16/15 13:13
72,11/16/15 13:13
74,11/16/15 13:13
2,11/16/15 13:14
53,11/16/15 13:15
4,11/16/15 13:16
29,11/16/15 13:16
82,11/16/15 13:17
96,11/16/15 13:18
46,11/16/15 13:19
97,11/16/15 13:19
19,11/16/15 13:20
85,11/16/15 13:20
12,11/16/15 13:21
61,11/16/15 13:21
9,11/16/15 13:22
75,11/16/15 13:22
94,11/16/15 13:22
59,11/16/15 13:24
68,11/16/15 13:24
58,11/16/15 13:25
79,11/16/15 13:26
41,11/16/15 13:27
39,11/16/15 13:27
7,11/16/15 13:28
84,11/16/15 13:28
38,11/16/15 13:29
100,11/16/15 13:29
5,11/16/15 13:29
28,11/16/15 13:29
49,11/16/15 13:31
92,11/16/15 13:31
83,11/16/15 13:32
56,11/16/15 13:33
37,11/16/15 13:34
8,11/16/15 13:34
63,11/16/15 13:35
10,11/16/15 13:38
34,11/16/15 13:39
33,11/16/15 13:39
13,11/16/15 13:40
36,11/16/15 13:40
26,11/16/15 13:41
18,11/16/15 13:41
66,11/16/15 13:41
30,11/16/15 13:41
67,11/16/15 13:43
42,11/16/15 13:43
14,11/16/15 13:44
3,11/16/15 13:45
57,11/16/15 13:45
70,11/16/15 13:46
62,11/16/15 13:47
47,11/16/15 13:47
60,11/16/15 13:48
20,11/16/15 13:49
6,11/16/15 13:50
71,11/16/15 13:50
11,11/16/15 13:51
69,11/16/15 13:51
86,11/16/15 13:51
43,11/16/15 13:52
76,11/16/15 13:52
64,11/16/15 13:53
77,11/16/15 13:53
27,11/16/15 13:54
16,11/16/15 13:54
88,11/16/15 13:54
40,11/16/15 13:55
55,11/16/15 13:55
44,11/16/15 13:55
51,11/16/15 13:55
87,11/16/15 13:57
15,11/16/15 13:58
22,11/16/15 13:58
45,11/16/15 13:58
90,11/16/15 13:58
99,11/16/15 13:58
65,11/16/15 13:58
55,11/16/15 18:00
97,11/16/15 18:00
5,11/16/15 18:04
9,11/16/15 18:05
65,11/16/15 18:05
91,11/16/15 18:06
51,11/16/15 18:10
76,11/16/15 18:18
44,11/16/15 18:19
50,11/16/15 18:21
45,11/16/15 18:22
36,11/16/15 18:22
2,11/16/15 18:22
32,11/16/15 18:25
21,11/16/15 18:27
19,11/16/15 18:28
61,11/16/15 18:28
25,11/16/15 18:28
27,11/16/15 18:30
77,11/16/15 18:33
78,11/16/15 18:33
80,11/16/15 18:33
69,11/16/15 18:33
41,11/16/15 18:38
38,11/16/15 18:39
42,11/16/15 18:43
4,11/16/15 18:43
68,11/16/15 18:44
24,11/16/15 18:48
96,11/16/15 18:48
8,11/16/15 18:50
79,11/16/15 18:50
73,11/16/15 18:54
99,11/16/15 18:55
46,11/16/15 18:55
